title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
2616,Boyfriends.,SLICE_OF_LIFE,TUESDAY,200,2481101,7.81,500201087,25515771,HIATUS,FALSE,refrainbow,A comic about getting yourself a boyfriend or multiple boyfriends! Four college students begin a polyamorous relationship and navigate the adventure that is their dating life!
2615,The World is Money and Power,ACTION,SUNDAY,223,259868,9.61,14257298,1464075,ONGOING,FALSE,"Dongwoo Han,Dohee Lee","Gunwoo Dahn has vowed to overthrow the status quo of the dysfunctional high school he recently transferred to, where rich and powerful thirdgeneration chaebol heirs call the shots and gambling runs rampant. But does Gunwoo have what it takes to beat the odds, defeat the Taekyeong Oh Family, and restore law and order to his high school?"
2612,Little Rain,ROMANCE,FRIDAY,20,390694,9.8,6435661,723608,COMPLETED,FALSE,Mai,"A Guardian Angel without his memory ends up in a cats body. Lisa is a down on her luck, whose life has always been tinged with misfortune. Fortunately her cat, Rain, is always there for her when she needs him. But little does she know, Rain has a big secret. His memories may be missing, but Rain remembers this He'd do anything to protect Lisa."
2611,My Roommate is a Gumiho,ROMANCE,TUESDAY,7,328888,9.49,21984186,2879448,COMPLETED,TRUE,NA,"Now a major (KDrama) adaptation.Under normal circumstances, 24yearold Dam Lee wouldn move in with a random guy who she just met, much less a 900yearold one. But these aren normal circumstances: she accidentally swallowed the bead of a gumiho (a ninetailed fox from Korean mythology) named Wuyeo Shin, and if they don find a way to extract the bead from her body within a year, shell die and hell never become human. Can Dam and Wuyeo find a way to remove the bead from Dam body before it too late? And will Dam ever find love, especially when her unusual circumstances restrict her dating options?"
2610,Epilogue,THRILLER,WEDNESDAY,3,80752,9.47,1617569,206509,COMPLETED,TRUE,Cho Seok,"What would you do if you discovered that the thirdrate story in your free daily newspaper was actually an account of someone murder? As Haesu Choi goes through his daily morning newspaper, Rotary N,to look for jobs, he stumbles across an ongoing serial thriller called Epilogue. At first glance it just seems like pulp fiction, but as the story progresses, the characters turn out to be reallife victims. Get ready for a series full of twists and turns, with murder around every corner."
2608,The Savior's Time,THRILLER,TUESDAY,7,135576,9.57,2912541,495065,COMPLETED,TRUE,Song Geukjang,"When the youngest sister of the Yu family ends her own life, her elder brother begins to investigate her untimely death. The only clue left behind is the record of her messages on Savior a mysterious online community for those who need salvation from reality."
2607,Surviving Romance,HORROR,THURSDAY,7,729585,9.81,43489412,5699668,COMPLETED,TRUE,Lee Yeon,"When Chaerin Eun becomes the protagonist of the romance novel she is reading, she expects a fairytale ending with the novel love interest, Jeha. But when a bizarre twist makes her realize the story is not playing out as it does in the book, shell need the help of an unlikely character from her class to defy the new storyline and find her happy ending if only she can figure out who this Unknown Extra is first!"
2606,My Gently Raised Beast,ROMANCE,SUNDAY,9,1721157,9.7,124646114,12042180,COMPLETED,TRUE,"Yeoseulki,Early Flower,Kim JunJun,Teava","Blondina is living a reallife Cinderella story. After growing up poor and enduring a difficult childhood, she discovers that she is a princess of the Ates empire. However, her estranged father and halfsiblings give her the cold shoulder when she moves into the palace, and Blondina must keep a low profile. That all changes when she befriends Amon, a catlike creature with mysterious intentions. For years, creatures like Amon and humans have struggled to live in harmony. Can Blondina and Amon friendship bring peace, or will it deepen the rift between their people?"
2605,If AI Ruled the World,SF,MONDAY,8,185380,9.71,5019046,687830,COMPLETED,TRUE,"POGO,HOOPA","Welcome to a world where artificial intelligence can drive your car, look after you when youre ill, and solve all of your problems. But all of this convenience comes at a price. AI can pose a threat when it no longer has humanity best interests at heart. Can humans learn to coexist with AI?"
2578,Everything is Fine,HORROR,MONDAY,96,1566494,9.71,110929748,7465642,HIATUS,FALSE,Mike Birchall,"Sam and Maggie are a normal couple, in a normal house, in a normal neighborhood. There is nothing strange about their heads, their neighbors or their sweet little dog. Everything is Fine."
2577,The Hip Guy,COMEDY,TUESDAY,7,255391,9.25,10896204,1633839,COMPLETED,TRUE,HENIE,"27yearold Gaeun Seong has everything that money can buy, but she can rest until her athleisure company is the best in the industry. That why she hires Chan Gwak to model her new leggings line for men. Chan has the perfect butt, but is it perfect enough to meet Gaeun's high standards? After social media interactions have people thinking theyre dating, Gaeun begins to question even though Chan not her type, could she end up falling for him anyway?"
2576,Rooftops & Roommates,COMEDY,"MONDAY,FRIDAY",15,513692,9.55,60888882,8937146,COMPLETED,TRUE,Zaanart,"Jeb is an architecture major at university, rooming with his best friend Todd. There's just one problem Jeb secretly a gargoyle! Between studying, partying, and a bad ghost problem, will Jeb be able to keep his true identity a secret?"
2575,Dungeons & Artifacts,ACTION,MONDAY,7,603716,9.52,46579172,4559482,COMPLETED,TRUE,"Zerowater,UMKY","A dungeonguiding gig goes sideways for explorer Stetch Atelier when the prince who hired him tricks him into activating a fatal curse. But instead of staying dead, Stetch is resurrected by a sentient artifact that offers him a deal that may help him get his revenge. To hold up his end of the bargain, Stetch sets off on a long journey of raiding dungeons, slaying monsters, and making new enemies and friends along the way."
2574,Return to Player,ACTION,SUNDAY,201,827911,9.63,73161854,6236829,ONGOING,FALSE,"UMKY,SEHON,INDEX","Ten years ago, a group of gods turned everyone on Earth into players of a sadistic game that forced them to kill monsters in real life or be killed themselves. Sehan Kim has already seen how this game will play out: everyone in the world dies except for him. When he given the chance to go back in time and start a second playthrough, Sehan is determined to change the course of events and beat the gods at their own game."
2565,The Golden Spoon,DRAMA,MONDAY,6,71022,9.14,3266307,370566,COMPLETED,TRUE,HD3,"Would you trade your poor but loving family for a life of riches? When Seungcheon gets his hands on a magical spoon that allows him to switch lives with his rich best friend, he thinks it a nobrainer. But lifealtering decisions are always accompanied by a sense of doubt, and with only three chances to change his mind, Seungcheon has to decide which of his two possible futures is worth keeping."
2564,Her Bucket List,ROMANCE,MONDAY,7,334332,9.66,10826201,1246079,COMPLETED,TRUE,"Yellow sheep,Sop","Rari entire world falls apart when her boyfriend dies. Overwhelmed with the pain of losing the love of her life, she decides to go through the bucket list they made together before joining him in death. Things take an unexpected turn when fate links her to Hansol, her neighbor who has a painful story of his own. The two embark on a journey to heal their wounds and learn there is more to life than trauma and heartbreak."
2563,This Magical Moment,SUPERNATURAL,SUNDAY,9,156290,9.46,4725244,717851,COMPLETED,TRUE,Na Yoonhee,"Everyday life can be tough even at the best of times, and when youre a witch, an aspiring nun, or a former child actor, it gets a lot tougher! All Bakha, Minhyeok, Sara, and Sanghyeop want to do is live like everyone else and follow their dreams, but they are constantly confronted with prejudice and discrimination from those they encounter. Will they be able to show the world that despite their differences, people are all the same deep down?"
2559,The Girl Who Sees Smells ,FANTASY,MONDAY,14,154562,9.36,6382190,928370,COMPLETED,TRUE,Maanchwee,"Now a major (KDrama) adaptation.After Saeah loses her parents to arson, the accident leaves her with the ability to see smells. Another fire puts her in the path of police officer Pyeongan Kim. Though he doesn believe in her ability at first, the two team up to solve cases, and he quickly realizes the power Saeah holds. Although her ability helps her solve all kinds of crimes, she yet to solve the biggest mystery of them all: who killed her parents?"
2546,The Wendybird,FANTASY,SATURDAY,7,161608,8.77,4645532,840273,COMPLETED,TRUE,"WmW,Thabfu,Tomas Santiagos","Wendy Darling is a headstrong 17yearold who dreams of escaping her humdrum life and strict family for a life of adventure, like the heroes in her stories. But what will she do when adventure actually comes knocking? In this retelling of Peter Pan, it Wendy who must save Neverland from Captain Hook and the strange beasts that torment its inhabitants."
2534,Shotgun Boy,THRILLER,THURSDAY,7,1000685,9.78,45140859,4613201,COMPLETED,TRUE,"Carnby Kim,Hongpil","While running for his life in the woods, bullying victim Gyuhwan stumbles upon a shotgun and just enough shells for his classmates. It a recipe for disaster. But fate takes an unexpected turn when he returns to find his classmates under attack by braineating creatures. Now, the only thing that stands in the way of their ravenous feast is a boy with a shotgun."
2533,To You Who Swallowed a Star,ROMANCE,MONDAY,17,782701,9.41,64678081,6300220,COMPLETED,TRUE,ARI,"When Jiu Seo moves out of her childhood friend mansion and into a small onebedroom apartment, she thinks her world is ending that is, until she meets Hajun and Hayul, the neglected children who live downstairs. When a scouting offer comes in for Hajun to join an idol survival program, Jiu encourages him to audition, completely unaware of how it will change the trajectory of her and everyone else lives forever."
2532,Stagtown,HORROR,TUESDAY,116,331621,9.82,18943724,3077002,COMPLETED,FALSE,Punko,"Something is wrong with the town Frankie grew up in. Hidden away from the world on the other side of an old stone bridge, the people of Stagtown spend every day trying not to see the strange things that go on around them. From the creator of Tokyopop's bestselling OEM series comes the spiritual successor to Bizenghast."
2529,Devilish Romance,SUPERNATURAL,SATURDAY,7,501540,9.5,22091064,2731288,COMPLETED,TRUE,"Lee Kongjoo,White Eagle","After being unfairly framed in devildom, middletier devil Sitri falls onto Earth as a human and searches for a serial killer who could take him back to his origin. He meets a stubborn, strict human boss who he initially hates; however, he eventually starts having feelings for her. Love has no limits, but does it really? What will be their fate?"
2527,Raven Saga,FANTASY,FRIDAY,124,270807,9.77,15972990,2713999,COMPLETED,FALSE,Chihiro Howe,"Once upon a time, in a land of fairy tales, lived a girl and her grandmother, protected and secluded from the rest of the world. When her grandmother is taken by a mysterious boy, Wen must travel to the outside world to save her, but the world isn as magical as she once thought, and danger lurks around every corner. With the help of her friends, will Wen be able to solve the mystery of the boy with the ravens? And more importantly, will she be able to solve the mystery of her past?"
2522,The Prince of Southland,ROMANCE,WEDNESDAY,143,502842,9.64,39252259,3817236,ONGOING,FALSE,Chris Geroux,"Donnie Ali's shiny reputation is soiled the night he kissed an android, for romantic relationships with droids are deemed too dangerous and forbidden. But after his press release, another potential scandal emerges when he saves Jensen, a man on the run from an unknown assailant. Now living under the same roof, and paparazzi on every corner, could this romance be even more disastrous than his first?"
2521,Act Like You Love Me!,ROMANCE,THURSDAY,7,1503125,9.69,128935287,11779284,COMPLETED,TRUE,XUANN,"25yearold Jieon is stressed, overworked, and penniless. When a mixup at a temp job has her spending a day as famous actor Doyun Nam personal assistant, she takes her anger out on a doll which turns out to have the magical ability to control him at her every whim. Now it her turn to be the boss."
2515,Locker & Opener,MYSTERY,SATURDAY,7,173714,9.49,4288798,678907,COMPLETED,TRUE,"Manchi,BARUNFLOWER,Nyangnyang","There no lock Detective Dobin Kim can open. With his unique opening ability, he can unlock anything even people to get the information he needs to hunt down criminals and solve crimes. Enter Locker his polar opposite and his enemy. When Locker uses her ability to lock a witness and prevents Kim from accessing key information in a crucial case, they plunge into a catandmouse game with justice itself at stake. When two equal forces collide, who will emerge the victor?"
2510,Neon Revenge,ACTION,WEDNESDAY,75,416511,9.63,17938616,2138847,HIATUS,FALSE,"Gisong,NemGa","No one would have ever guessed that nerdylooking Seongbin Cha is actually Neon Mask, the internet hero popular for punishing violent, bullying teens on ViewTube. He won rest until he eradicates every last delinquent in the country. Can he stomp them all out with the help of his bodyguards, or will they come back stronger than ever?"
2509,Seasons of Blossom,ROMANCE,TUESDAY,9,1121280,9.89,82884374,9204290,COMPLETED,TRUE,"HONGDUCK,NEMONE","Oh, to be young and in love. Oh, to be wild and carefree. The springtime of life is intense, tumultuous, and at times, oh so confusing. Spring, summer, fall and winter love blossoms in all seasons."
2508,She Would Never Know,ROMANCE,THURSDAY,5,468632,9.06,15349571,1722652,COMPLETED,TRUE,"Cafelatte,JINHA,Elize","Gentle in demeanor yet fiercely independent and competent, Songa is a top assistant brand manager at Klar Cosmetics who gets things done with a smile. Thriving in life, she is suddenly caught off guard by her charming junior colleague enigmatic warning, Don put on that lipstick.Then an unexpected revelation changes everything."
2507,The Strongest Florist,ACTION,SATURDAY,228,606900,9.76,53892312,6883991,ONGOING,FALSE,"Hyun hoo Joo,Kumtata","Even though he built like a fighter with a fearsome scowl, Jaeho would love nothing more than to become a florist instead. Unfortunately, Jaeho overbearing father disapproves, pushing his son to become an MMA fighter instead. Jaeho enters the virtual reality game, New World, to escape his father ambitions, but will he be able to realize his dreams?"
2506,Taste of Illness,DRAMA,SUNDAY,3,173671,9.82,3673400,604084,COMPLETED,TRUE,Ilkwon Ha,"Not having any friends is bad enough, but being swallowed by mysterious black sludge in the middle of class? The worst. Yijun is no stranger to solitude, until a school project plants the seed for a delicate bond with another loner, Suni. But friendship is a frustrating puzzle for those who are used to being alone, especially when one of them claims to control a black goo that only turns hostile when the host is gripped by anxiety. Will Yijun and Suni be able to open up and make something of their budding friendship?"
2505,Dark Mortal,DRAMA,MONDAY,10,234950,9.78,11261457,1238867,COMPLETED,TRUE,Jeonyeok Lee,"Being called a freak isn so bad when you have a spunky little black blob as a companion. An explosion leaves Nam Kang orphaned, scarred, and nearly blind, but he toughs out the daily bullying with the help of his imaginary blob friend, Inky. Until one day, Nam wakes from a bad beating to find his scars healed and his vision restored. At a new school, Nam is finally given the chance to live life as a normal kid. But it isn just his scars that have disappeared. His best friend Inky is gone, too."
2504,Beyond Virtual,DRAMA,FRIDAY,3,187841,9.1,3923846,506193,HIATUS,TRUE,EGA,"High schooler Sora Yeom has the perfect life: she lives in a beautiful house, wears the latest fashion, and even goes on dates with her favorite idol member. There just one catch none of it is real! Sora lives out her fantasy life in VR, making reality feel boring by comparison. With the help of her best friend Yiheon, who dreams of being a reallife idol, Sora must find her place in a world where most people would rather escape into VR than face reality."
2503,Dear X,THRILLER,WEDNESDAY,7,306547,9.5,9234883,943097,COMPLETED,TRUE,VANZIUN,"Ajin Baek is an actress at the top of her game. She has everything. She a beautiful, awardwinning actress, the public loves her, and she about to announce that she getting married. But on the night of the award ceremony, a news program exposes the darkness behind Ajin glittery exterior. Just how far was Ajin willing to go to get to where she is now?"
2480,Jungle Juice,ACTION,WEDNESDAY,149,1455308,9.77,115750825,10249347,ONGOING,FALSE,"Hyeong Eun,JUDER","Suchan Jang is an extraordinary college student at the top of the social food chain. But underneath the perfect facade, he hides a pair of insect wings that suddenly grew when he used a mysterious bug spray called ""Jungle Juice. Suchan's life crumbles when he bares his wings to the world to save someone's life. When all hope seems lost, Suchan stumbles upon a hidden world of insect humans where everyone is accepted for what they are. But the law of the jungle governs this secret society and all must fend for themselves in order to survive."
2479,ROB,FANTASY,THURSDAY,28,54554,8.73,531603,65673,COMPLETED,FALSE,"Richard Dinnick,Magda Price & Miguel Sepulveda","When war threatens to destroy his nation entire way of life, a young squire named Rob knows just the thing to do: steal a weapon from the Timeless Armory. The only thing standing between him and victory is thousands of miles, sinister knights, crooked elites and enemy assassins. Will he make it back in time to stop the invaders, or will he be vanquished along the way?"
2471,Asterion,DRAMA,SUNDAY,65,99736,9.12,2184962,453176,COMPLETED,FALSE,NeverDraws,"When Asterion wished upon a star for a better life, they never imagined an agent of the stars would actually come and grant it! Now they are the newest member of the Starlight Assembly, tasked with granting wishes made on the stars that light up the night sky. But even with their seemingly unlimited abilities, not every wish will come true"
2470,Delusion,THRILLER,THURSDAY,7,286930,9.79,10024767,1211204,COMPLETED,TRUE,Hongjacga,"It 1935 in Gyeongseong, and struggling artist Iho Yun has been commissioned by the reclusive, elderly Madam Jeonghwa Song to paint a portrait. Madam Jeonghwa Song allows Iho to set eyes upon her an unprecedented event and standing before him is a young woman. But why does she ask him to paint an elderly version of her? Don finish the portrait.Tucked between the previous artist paint tubes is an ominous letter. Iho learns that no artist has left Madam Song abode alive or of sound mind. Just what is she hiding and what will happen if Iho finishes the portrait?"
2467,There's Love Hidden in Lies,ROMANCE,SUNDAY,8,303317,7.43,13280759,1544285,COMPLETED,TRUE,Kawai Aporo,"There nothing worse than having the guy youve secretly crushed on for ten years say youre like his mom. When Natsume Mishima is given a chance to be in a fake relationship with Chikage, the hottest guy in her class to make her crush Yuuki jealous, she takes it even though she hates lying. Will this web of lies get her the guy she wants?"
2460,Deadlove,SLICE_OF_LIFE,WEDNESDAY,57,87447,9.14,2461056,358155,ONGOING,FALSE,"Guy,Teo","They say you can run away from your problems. and Joel just learned that the hard way.Talk about having cold feet! Joel is all set to marry Kim, his art school sweetheart, but in a moment of poor judgment he has an affair with his roommate Zoe. Hounded by the guilt, but unable to fess up to his fiance, he decides the most responsible thing to do is run away. As far and as fast as he can. He now finds himself selling cosmetics at a shopping mall in New Zealand. Sure, he is homesick, and everything is unfamiliar, but at least he can work through his issues in peace and quiet, right?Wrong. Read this comic to find out how Joel plans fall apart, and how he puts himself back together, with the help of an unexpected guest."
2448,The Newlywed Diary of a Witch and a Dragon,ROMANCE,SUNDAY,7,856863,9.13,51829744,6173517,COMPLETED,TRUE,"New lung,Dimang,Baridal","After spending the night with a recent hire of the Tower of Magic, Wendy Blanchett, a talented young leader of the Rune Research Division, is faced with an impossible dilemma. She fears for her position and reputation when the newbie, Aiden Winters, asks her to marry him. Unbeknownst to Wendy, Aiden seems to have secrets of his own. Will their love blossom, or will his secrets tear them apart?"
2446,Jackson's Diary,SUPERNATURAL,SUNDAY,140,1106084,9.69,109175251,10743232,HIATUS,FALSE,Paola Batalla,"The year is 1989, and Jackson is starting his senior year at a brand new school. Even though he's back in his hometown with his new family, he can't seem to shake this ominous and uneasy feeling invading his mind. It's not until he meets the popular kid, Exer, that reality starts to feel more like the work of his imagination."
2443,Men of the Harem,FANTASY,SATURDAY,198,1500910,9.57,116252838,12544581,ONGOING,FALSE,"HereLee,Alphatart,Yeongbin","Scorned by her lover and thrown into power after the mysterious assassination of her father, Latil must marry to secure her sovereignty of Tarium. Instead of choosing one man to become her Royal Consort, she chooses five young men from all walks of life to join her Harem. Will Latil ever solve her father murder, and can she keep the peace in her Harem?"
2431,Spells From Hell,FANTASY,MONDAY,10,411218,9.49,17838816,2822505,COMPLETED,TRUE,"WmW,Silke Tara","James Chao, a hardworking, straightA college student, suddenly finds a bubbly, curious fox spirit summoned into his room. Scarlet appearance forces him to confront all the magic that exists in the worldsomething he avoided ever since he was little. Together, they discover secrets about themselves and the world they live in, a world which reveals itself to be less peaceful than it seems, a world where Heaven, Hell, and Earth are at war."
2410,Garden Club Detective Squad,MYSTERY,WEDNESDAY,7,207731,9.74,6165869,1100321,COMPLETED,TRUE,52chu,"Gardening and solving crime aren what straightA student Yeon Han thought she would be focusing on at her new school. But when she discovers a notebook that contains clues to a 15yearold murder mystery, she and the other members of her new gardening club realize the murderer not only has access to the school they probably work for the school. Can the gardening club squad figure out who committed the murder even though the principal and their teachers seem desperate to cover it up?"
2409,The Advanced Player of the Tutorial Tower,ACTION,TUESDAY,7,1586832,9.3,153321743,12035944,COMPLETED,TRUE,"Bangguseok Gimssi,Topp,Juyeong Hwang","After being trapped for 12 years in a tower full of regenerating monsters, Hyeonu Kim is more powerful than just about any human or monster on Earth. Now that he free, he determined to find out who was behind his imprisonment, even if that means he has to kill hordes of monsters and inadvertently save the world along the way."
2406,Romance 101,ROMANCE,FRIDAY,12,900960,9.86,83613204,10789520,COMPLETED,TRUE,Namsoo,"Bareum planner might be full, but one thing she desperately needs in her diary is a date. When she is lured into joining a programming club by her friend hot coworker, it looks like there might be hope for her. But will her inexperience lead to her downfall? And why does she keep running into his badtempered friend instead?"
2405,Like Wind on a Dry Branch,FANTASY,SATURDAY,213,1652308,9.75,126939198,13507770,HIATUS,FALSE,"Dalsaeowl,Hwaeum","As plague and turmoil afflicts the empire, enchanting widow Rieta Tristi finds herself at the mercy of a malicious nobleman and his dying wish to have her buried alive beside his corpse. The plague has taken her husband, slave traders have taken her young child, and now her own life is at risk until an unexpected visit from the empire's outcast prince changes everything."
2404,Mosquito Wars,SF,TUESDAY,6,153247,9.59,6124179,656034,COMPLETED,TRUE,JH,"One hundred years after mosquitoes have evolved into the strongest predators on Earth, only 5,000 humans remain. Mankind last hope an elite team of special soldiers races to save the day. Will they obtain the secret research that may give humanity a fighting chance against the mosquitoes before it's too late?"
2403,FLOWAR,SF,WEDNESDAY,5,92722,9.49,2200206,291361,COMPLETED,TRUE,Hongjacga,"Wake up.These are the words Sora Han hears right before her heart stops and then begins to beat again. The first and only person in the world to successfully have a plant heart transplant, Sora has felt an inexplicable pull to go to outer space ever since her operation. At 25 years old, she finally gets the chance. But why does everything on the planet she travels to seem familiar? Sora learns more about herself on this journey than she could have ever imagined."
2395,Secret Playlist,ROMANCE,FRIDAY,7,664103,9.56,36884406,4758899,COMPLETED,TRUE,2F,"Hanju is your ordinary university student except for the fact that she also the upandcoming Metube cover artist, PLII. When popular boy group member Levi takes notice of PLII and requests to collaborate, Hanju will do anything to hide her secret identity. But as the two grow closer working on a class project, Hanju cover begins to unravel. Will Levi discover her secret?"
2384,The Masked Fables,FANTASY,WEDNESDAY,54,140006,9.39,3197592,548622,COMPLETED,FALSE,Ebae Kim,"With no memories and a mysterious illness consuming her, Ari must follow the clues of an old riddle that could possibly help her spirit friend Hadley recover his lost body. Little did they know, each riddle will lead them to a new kingdom full of familiar characters. As these fairy tales take a twisted turn, Ari's own story begins to unravel"
2383,Blades of Furry,ROMANCE,SUNDAY,85,533045,9.51,44689831,4084365,HIATUS,FALSE,"Deya Muniz,Emily Erdos","Emile is an upandcoming skater in the beloved sport of Skate Battles, a highstakes combo of figure skating and martial arts. Radu is a wellknown senior skater and several time champ with the world at his feet. However, during an illfated match between the two, Emile discovers Radu's secret, which could threaten to destroy him. Will Emile keep his secret? Or could this rivalry turn into something more?"
2348,Ghost Bats,SF,SATURDAY,9,58925,9.16,815227,124433,COMPLETED,TRUE,Walter Ostlie,"Ghost Bats, a semidecent punk band, is suddenly thrust into a galactic Battle of the Bands to defeat their rivals.while conjuring giant monsters?! Can the band survive their interplanetary star trek and win the Grand Prize or will this be their final encore?"
2324,LoveBot,SF,SUNDAY,142,405785,9.32,28185249,3524257,COMPLETED,FALSE,"Chase Keels,Miranda Mundt","In 2049, highly advanced and affectionate robots are becoming humanity's primary companions in place of real relationships. Xada makes his living by modifying these bots to fit their owners specific wants and needs. However, his newest job leaves the LoveBot strangely sentient, and asking for his help Sparks will fly as Xada relearns human connection and helps uncover the truths behind the LoveBots' existence."
2320,microHUNTER,ACTION,FRIDAY,9,350695,9.48,21987318,3152225,COMPLETED,TRUE,"B.Y,JRobin","While out to get his sister favorite snack, Baekhyeon finds himself and the people around him suddenly shrinking to the size of ants! Now, everything from cats to robotic vacuums pose a threat to human survival. Within this chaos, everyone is given a gift a unique superpower and interface that lets them see data about themselves. Though it become a dark and desperate world, Baekhyeon must put his ability and wits to the test to make it out alive and save his sister."
2291,Falling in the Blue,SF,TUESDAY,27,85637,9.27,1013701,141928,COMPLETED,FALSE,SimzArt,"Special delivery to planet Mars! Intergalactic delivery service Warp Inc. is expanding into the outerreaches, and someone has to drive the longhaul trips. But will two kids and a Kiwi bird in a brokedown spaceship really be able to make their delivery deadlines on time? And, more importantly, will they be able to uncover the sinister plot hidden inside their classic cardboard boxes before it's too late for themand the universe?"
2284,Andy Bass,COMEDY,FRIDAY,101,165918,9.3,13034051,1910786,COMPLETED,FALSE,"KenneDuck,Gia","Andy Bass is just like any other high school sophomore. She has to deal with maintaining grades, having an archnemesis, falling for a cute transfer student, and most importantly, being a vertical mermaid! (Totally normal, right?) Andy is the most hideous creature alive, and she still has to attend public school!"
2283,Fluidum,DRAMA,WEDNESDAY,102,201181,8.9,12108177,1764115,COMPLETED,FALSE,"GirlsOnFilm,ValeriaM","Jesse was born like every citizen in the Fluidum universe, spending their first 20 years shifting seamlessly between a male and female body. Now with only one year left until they must choose one body for the rest of their life, Jesse is questioning the unquestionable why decide at all?"
2282,The Red Hook: Blackout & PTSD,SUPER_HERO,WEDNESDAY,39,21816,7.21,240333,24048,COMPLETED,FALSE,Dean Haspiel,"The Red Hook must combat his vigilante mother to destroy an Apocalypse Sword, only to rebirth the wrath of a villain who threatens to send New Brooklyn back to the stone age!"
2277,Pyramid Game,DRAMA,THURSDAY,11,314847,9.72,17398937,2623261,COMPLETED,TRUE,Dalgonyak,"Every Thursday afternoon, once a month, students at Love High cast their votes in a popularity poll. The result? A brutal ranking system that determines the entire social hierarchy of the school. After starting at the bottom, can new transfer student Suji make her way to the top of the pyramid? Or will she topple the game altogether?"
2276,A Fake Affair,ROMANCE,MONDAY,6,49309,9.17,1601628,232021,COMPLETED,TRUE,Akiko Higashimura,"After searching and failing to find a husband for 3 years, Shoko Hama is ready to give up. Tired from work and marriageless future prospects, she quits her job and travels on a solo trip to Korea. On the plane ride there, Shoko meets the young and attractive Jobanni Park, but accidentally tells him she married? Now caught in her own web of lies, Shoko is about to have the wildest time of her life!"
2275,PIGPEN,THRILLER,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,425358,9.73,17978576,2003299,COMPLETED,TRUE,"Carnby Kim,SICK","A relaxing getaway in paradise, or a death trap? A young man wakes up on a breathtaking beach, but he has no idea who he is or how he got there. Try as he might to piece it all together, untangling this mindbending mystery won be easy when every clue leads to more maddening questions and the family that welcomes him into their home is not what they seem."
2273,Death of a Pop Star,ROMANCE,SATURDAY,72,624703,9.3,28396648,2903725,HIATUS,FALSE,Violet Karim,"Number one on the pop charts and in the hearts of fans worldwide, Sophie Lim is at the top of her game until she takes a tumble from the top of the stairs. Now she's dead, and it turns out it's harder to build a career from six feet under. But lucky for her, the Grim Reaper's her number one fan!"
2268,Viral Hit,ACTION,TUESDAY,10,1058390,9.81,127966362,9595199,COMPLETED,TRUE,"Taejun Pak,Kim Junghyun","Scrawny high school student Hobin Yu is probably the last guy youd expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Hobin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Hobin keep this up, or will he eventually meet his match?"
2247,Beetle Hands,HORROR,THURSDAY,8,147213,9.67,3146442,453853,COMPLETED,TRUE,Herhumanist,"Welcome to the Heartland, a nightmarish realm where your own memories come back to hunt you literally. Dragged into the Heartland by the terrifying Beast that lives inside it, Matthew must survive long enough to free himself and his best friend Kenma before the Beast consumes them both. Better run fast, Matthew, before the Beast can catch you."
2234,Skye,FANTASY,TUESDAY,57,187960,9.57,4551629,663294,COMPLETED,FALSE,Cynthia J.S.,"In a world where magic meets technology, an exceptional engineer comes across an unusual find. What was meant to be a simple trip to the junkyard has lead Skye to discovering a fully functioning robot! But while trying to help the robot find her original owner; secrets begin to unravel and Skye learns the truth behind her clouded past."
2226,CinnamonRoll,ROMANCE,SATURDAY,7,286629,8.74,8346369,900607,COMPLETED,TRUE,RE ME,She's cold as ice. Can he melt her heart?
2224,Love Me Knot,ROMANCE,WEDNESDAY,131,997691,9.31,57280448,7041729,ONGOING,FALSE,Sophia,"You'd think that being able to see the Red String of Fate would make finding your soulmate a lot easier. But for Avery, the blossoming romance around her only emphasizes her own string with no one attached to the other end. Is Avery destined to live a loveless life, or can she tailor her own romance?"
2209,American Road Trip,DRAMA,SUNDAY,6,100714,9.6,1977373,365385,COMPLETED,TRUE,"Patrick FloresScott,Little Corvus,WmW","Ever since his brother left to serve in Iraq, Teodoro T Avila life has been in the pits, until he runs into the girl of his dreams and realizes there might be more to life than video games. But when Manny returns home an utterly different person, it a bombshell for the Avilas that leaves T shellshocked. Determined to impress Wendy and in denial of his brother condition, T doubles down on his studies, only to be hoodwinked into a road trip by Xochitl. With nothing but the road ahead of them, how much will T and Xo need to sacrifice to help save Manny from himself before it too late?"
2207,BRAIN Anthology,HORROR,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,SUNDAY",84,146274,9.42,6953048,874532,COMPLETED,FALSE,Various Artists,"Are you ready for BRAIN Anthology? From mindbending stories, to disturbing tales of our most primal fears, this anthology is designed to make you think and keep you up at night! New stories released every Saturday. Featuring stories from the 2020 Short Story Contest."
2191,HEART Anthology,HEARTWARMING,"WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",102,265665,9.64,14297141,1921233,COMPLETED,FALSE,"Marvin.W,cawchan,Various Artists","Featuring stories from the 2020 Short Story Contest! From wholesome stories to tearjerkers, are you ready to catch these feelings? New stories released every Wednesday."
